sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceTaxonSpeciesName	sourceTaxonSpeciesId	sourceTaxonGenusName	sourceTaxonGenusId	sourceTaxonFamilyName	sourceTaxonFamilyId	sourceTaxonOrderName	sourceTaxonOrderId	sourceTaxonClassName	sourceTaxonClassId	sourceTaxonPhylumName	sourceTaxonPhylumId	sourceTaxonKingdomName	sourceTaxonKingdomId	sourceId	sourceOccurrenceId	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	sourceSexId	sourceSexName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetTaxonSpeciesName	targetTaxonSpeciesId	targetTaxonGenusName	targetTaxonGenusId	targetTaxonFamilyName	targetTaxonFamilyId	targetTaxonOrderName	targetTaxonOrderId	targetTaxonClassName	targetTaxonClassId	targetTaxonPhylumName	targetTaxonPhylumId	targetTaxonKingdomName	targetTaxonKingdomId	targetId	targetOccurrenceId	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	targetSexId	targetSexName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	argumentTypeId	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch	combo
NCBI:11588	NCBI:11588 | OTT:4887847 | WD:Q14276794	Rift Valley fever virus		root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Polyploviricotina | Ellioviricetes | Bunyavirales | Phenuiviridae | Phlebovirus | Rift Valley fever phlebovirus | Rift Valley fever virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497571 | NCBI:2497576 | NCBI:1980410 | NCBI:1980418 | NCBI:11584 | NCBI:1933187 | NCBI:11588	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species |	Rift Valley fever phlebovirus	NCBI:1933187	Phlebovirus	NCBI:11584	Phenuiviridae	NCBI:1980418	Bunyavirales	NCBI:1980410	Ellioviricetes	NCBI:2497576	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Andriamandimby SF, Randrianarivo-Solofoniaina AE, Jeanmaire EM, Ravololomanana L, Razafimanantsoa LT, Rakotojoelinandrasana T, Razainirina J, Hoffmann J, Ravalohery JP, Rafisandratantsoa JT, Rollin PE (2010). Rift Valley Fever during Rainy Seasons, Madagascar, 2008 and 2009. Emerging Infectious Diseases 16(6): 963.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusRift Valley fever phleboviruspathogenOf
NCBI:35318	IRMNG:11460458 | NCBI:35318 | OTT:5360441	Patois virus		root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Polyploviricotina | Ellioviricetes | Bunyavirales | Peribunyaviridae | Orthobunyavirus | Patois orthobunyavirus | Patois virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497571 | NCBI:2497576 | NCBI:1980410 | NCBI:1980416 | NCBI:11572 | NCBI:1934101 | NCBI:35318	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species |	Patois orthobunyavirus	NCBI:1934101	Orthobunyavirus	NCBI:11572	Peribunyaviridae	NCBI:1980416	Bunyavirales	NCBI:1980410	Ellioviricetes	NCBI:2497576	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Scherer WF, Anderson K, Dickerman RW, and Ordonez JV (1972). Studies of Patois group arboviruses in Mexico, Guatemala, Honduras, and British Honduras. The American Journal of Tropical Medicine and Hygiene 21:194-200.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusPatois orthobunyaviruspathogenOf
NCBI:40059	GBIF:9838670 | IRMNG:11460415 | NCBI:40059 | OTT:4813580	Palyam virus	species	root | Viruses | Riboviria | Orthornavirae | Duplornaviricota | Resentoviricetes | Reovirales | Reoviridae | Sedoreovirinae | Orbivirus | Palyam virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732405 | NCBI:2732459 | NCBI:2732541 | NCBI:10880 | NCBI:689832 | NCBI:10892 | NCBI:40059	| superkingdom |  | kingdom | phylum | class | order | family | subfamily | genus | species	Palyam virus	NCBI:40059	Orbivirus	NCBI:10892	Reoviridae	NCBI:10880	Reovirales	NCBI:2732541	Resentoviricetes	NCBI:2732459	Duplornaviricota	NCBI:2732405	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Aradaib IE, Mohamed MEH, and Abdalla MA (2009). A single-tube RT-PCR for rapid detection and differentiation of some African isolates of palyam serogroup orbiviruses. Journal of virological methods 161:70-74.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusPalyam viruspathogenOf
NCBI:2547357	NCBI:2547357	Ife virus	species	root | Viruses | Riboviria | Orthornavirae | Duplornaviricota | Resentoviricetes | Reovirales | Reoviridae | Sedoreovirinae | Orbivirus | unclassified Orbivirus | Ife virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732405 | NCBI:2732459 | NCBI:2732541 | NCBI:10880 | NCBI:689832 | NCBI:10892 | NCBI:40068 | NCBI:2547357	| superkingdom |  | kingdom | phylum | class | order | family | subfamily | genus |  | species	Ife virus	NCBI:2547357	Orbivirus	NCBI:10892	Reoviridae	NCBI:10880	Reovirales	NCBI:2732541	Resentoviricetes	NCBI:2732459	Duplornaviricota	NCBI:2732405	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Ezeifeka GO, Umoh JU, Ezeokoli CD, and Gomwalk NE (1989). Serological evidence of Ife virus infection in Nigerian indigenous domestic ruminants. Trop Anim Health Prod 21:55-57.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusIfe viruspathogenOf
NCBI:12461	IRMNG:11459945 | NCBI:12461 | OTT:4911091	Hepatitis E virus		root | Viruses | Riboviria | Orthornavirae | Kitrinoviricota | Alsuviricetes | Hepelivirales | Hepeviridae | Orthohepevirus | Orthohepevirus A | Hepatitis E virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732406 | NCBI:2732461 | NCBI:2732543 | NCBI:291484 | NCBI:1678141 | NCBI:1678143 | NCBI:12461	| superkingdom |  | kingdom | phylum | class | order | family | genus | species |	Orthohepevirus A	NCBI:1678143	Orthohepevirus	NCBI:1678141	Hepeviridae	NCBI:291484	Hepelivirales	NCBI:2732543	Alsuviricetes	NCBI:2732461	Kitrinoviricota	NCBI:2732406	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Favorov MO, Kosoy MY, Tsarev SA, Childs JE, and Margolis HS (2000). Prevalence of Antibody to Hepatitis E Virus among Rodents in the United States. The Journal of Infectious Diseases 181:449-455.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusOrthohepevirus ApathogenOf
NCBI:35314	IRMNG:11460129 | NCBI:35314 | OTT:5360424	Koongol virus		root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Polyploviricotina | Ellioviricetes | Bunyavirales | Peribunyaviridae | Orthobunyavirus | Koongol orthobunyavirus | Koongol virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497571 | NCBI:2497576 | NCBI:1980410 | NCBI:1980416 | NCBI:11572 | NCBI:1933288 | NCBI:35314	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species |	Koongol orthobunyavirus	NCBI:1933288	Orthobunyavirus	NCBI:11572	Peribunyaviridae	NCBI:1980416	Bunyavirales	NCBI:1980410	Ellioviricetes	NCBI:2497576	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Doherty RL, Whitehead R, Wetters E, Gorman B, and Carley JG (1970). A survey of antivody to 10 Arboviruses (Koongol Group, Mapputta Group and Ungrouped) Isolated in Queensland. Transactions of the Royal Society of Tropical Medicine and Hygiene 64:748.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusKoongol orthobunyaviruspathogenOf
NCBI:40053	GBIF:10290483 | IRMNG:11459519 | NCBI:40053 | OTT:4813614	Corriparta virus	species	root | Viruses | Riboviria | Orthornavirae | Duplornaviricota | Resentoviricetes | Reovirales | Reoviridae | Sedoreovirinae | Orbivirus | Corriparta virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732405 | NCBI:2732459 | NCBI:2732541 | NCBI:10880 | NCBI:689832 | NCBI:10892 | NCBI:40053	| superkingdom |  | kingdom | phylum | class | order | family | subfamily | genus | species	Corriparta virus	NCBI:40053	Orbivirus	NCBI:10892	Reoviridae	NCBI:10880	Reovirales	NCBI:2732541	Resentoviricetes	NCBI:2732459	Duplornaviricota	NCBI:2732405	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Doherty RL, Whitehead R, Wetters E, Gorman B, and Carley JG (1970). A survey of antivody to 10 Arboviruses (Koongol Group, Mapputta Group and Ungrouped) Isolated in Queensland. Transactions of the Royal Society of Tropical Medicine and Hygiene 64:748.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusCorriparta viruspathogenOf
NCBI:11099	NCBI:11099 | OTT:4894160 | WD:Q18968322	Bovine viral diarrhea virus 1		root | Viruses | Riboviria | Orthornavirae | Kitrinoviricota | Flasuviricetes | Amarillovirales | Flaviviridae | Pestivirus | Pestivirus A | Bovine viral diarrhea virus 1	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732406 | NCBI:2732462 | NCBI:2732545 | NCBI:11050 | NCBI:11095 | NCBI:2170080 | NCBI:11099	| superkingdom |  | kingdom | phylum | class | order | family | genus | species |	Pestivirus A	NCBI:2170080	Pestivirus	NCBI:11095	Flaviviridae	NCBI:11050	Amarillovirales	NCBI:2732545	Flasuviricetes	NCBI:2732462	Kitrinoviricota	NCBI:2732406	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Pellerin C, Van Den Hurk J, Lecomte J, and Tijssen P (1994). Identification of a New Group of Bovine Viral Diarrhea Virus Strains Associated with Severe Outbreaks and High Mortalities. Virology 203:260-268.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusPestivirus ApathogenOf
NCBI:12455	NCBI:12455 | OTT:4888365	Borna disease virus	species	root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Bornaviridae | unclassified Bornaviridae | Borna disease virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:178830 | NCBI:555864 | NCBI:12455	| superkingdom |  | kingdom | phylum | subphylum | class | order | family |  | species	Borna disease virus	NCBI:12455			Bornaviridae	NCBI:178830	Mononegavirales	NCBI:11157	Monjiviricetes	NCBI:2497574	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Dauphin G, Legay V, Sailleau C, Smondack S, Hammoumi S, and Zientara S (2001). Evidence of Borna disease virus genome detection in French domestic animals and in foxes (Vulpes vulpes). The Journal of general virology 82:2199-2204.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusBorna disease viruspathogenOf
NCBI:77763	NCBI:77763 | OTT:4814994	Banna virus	species	root | Viruses | Riboviria | Orthornavirae | Duplornaviricota | Resentoviricetes | Reovirales | Reoviridae | Sedoreovirinae | Seadornavirus | Banna virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732405 | NCBI:2732459 | NCBI:2732541 | NCBI:10880 | NCBI:689832 | NCBI:208294 | NCBI:77763	| superkingdom |  | kingdom | phylum | class | order | family | subfamily | genus | species	Banna virus	NCBI:77763	Seadornavirus	NCBI:208294	Reoviridae	NCBI:10880	Reovirales	NCBI:2732541	Resentoviricetes	NCBI:2732459	Duplornaviricota	NCBI:2732405	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Tao S-j, and Chen BQ (2005). Studies of coltivirus in China. Chinese medical journal 118:581-586.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusBanna viruspathogenOf
NCBI:31612	IRMNG:11459008 | NCBI:31612 | OTT:4888270	Adelaide River virus		root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Rhabdoviridae | Ephemerovirus | Adelaide River ephemerovirus | Adelaide River virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11270 | NCBI:32613 | NCBI:1972589 | NCBI:31612	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species |	Adelaide River ephemerovirus	NCBI:1972589	Ephemerovirus	NCBI:32613	Rhabdoviridae	NCBI:11270	Mononegavirales	NCBI:11157	Monjiviricetes	NCBI:2497574	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Gard GP, Cybinski DH, and Zakrzewski H (1984). The isolation of a fourth bovine ephemeral fever group virus. Aust Vet J 61:332.			Olival, K. J., Hosseini, P. R., Zambrana-Torrelio, C., Ross, N., Bogich, T. L., & Daszak, P. (2017). Host and viral traits predict zoonotic spillover from mammals. Nature, 546(7660), 646–650. doi:10.1038/nature22975	globalbioticinteractions/olival2017	https://github.com/globalbioticinteractions/olival2017/archive/f61070a5339d0e6c6e76d7eb4e2102decb52317d.zip	10.1038/nature22975	"2020-12-02T01:39:24.040Z
"	Bos taurusAdelaide River ephemeroviruspathogenOf
